"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
0,-0.333467837529328,0.285755492718048,0.101166829725081,0.120689429570355,0.0922976716525742,0.0199443469099377,0.0848645290349985,0.0821290100019742,0.0683941486313338,-0.333160450543526,-0.336309502828611,-0.32451399379927,0.307758094173468,0.0308557260624597,0.0810822825940078,0.116966634933965,0.671142758638186,0.011624353742457,-0.774942069727418,-0.25103753939474,-0.301153790595644,0.108561265198622,-0.229559420216667,-0.219586681406911,0.251375176174659,0.157683247475858,-0.225946293706087,-0.0370744243645262,0.15666704362723,0.254751340619322,-0.232837400410204,-0.0370052384693309,-0.221251763318127,0.0897811138205907,0.095627168139778,0.126175897036276,0.166760050863893,-0.270680362434964,0.127847165181861,-0.397994146222403,-0.224361861044692,-0.0997798468758866,0.127513130768446,0.13771822531928,-0.222815264327421,-0.421115946927888,0.0764334924744934,-0.424217977049198,0.0734252255165745,-0.429337989856007,-0.232570274430486,-0.415938746005019,-0.174898484010813,0.454806191119962,0.0605874120302513,-0.440378516772543,0.0156116309601521,-0.162430595455511,-0.246831331199451,0.228627894296346,-0.055998851911382,-0.242968486232794,0.109002838805437,0.0286055222536726,0.31132375278034,0.0785017248666369,0.66229885280024,0.283948872054762,0.186877511957375,0.110673702869485,0.167796942515513,-0.253450592297095,0.0522490227040605,0.290883077364419,0.249199380256767,0.119476642290352,0.356012343609313,0.0193194075821982
-0.333467837529328,0,0.0749630843039319,0.0770104760394441,0.0493901269273324,0.0595058571452876,0.0403326806222372,0.0430995201856586,0.051826663134769,0.0316058301868621,0.390297303122777,-0.261060373095085,0.219077985771224,0.0582265164769561,0.043231939639405,0.0239859721886993,-0.185040334827406,-0.0563110013077124,0.00522041578026426,-0.0955086327531347,0.346544279853007,-0.0183011340480139,0.0131147690974862,0.337078514633993,0.337738352266655,0.0120482716847694,-0.0085971773839354,0.33534070846067,0.251025726184332,0.0287161637776474,0.00546020895038472,0.336846812554172,0.256907390685088,-0.000870659858550482,0.0527979666970076,-0.28074652518662,0.0692720739802408,0.00968684628673082,-0.0220212487856299,0.031854970047218,0.0446362744082517,0.33924909893075,0.308069081541833,0.0679695031571037,0.0356358702273664,0.34575034806755,0.0393024040532946,0.0507998312700201,0.00643375744348554,0.050536306649612,0.00663740495160371,-0.0413084459849715,0.044843631117262,0.314569650022093,0.183353326352154,0.064053725211528,0.00360415785817623,0.0662915055086151,0.168769892962418,0.345352258929822,-0.125523976665125,0.268039073598609,0.351834320859749,0.0790601579477668,0.0698055752758756,0.00940793466199215,0.223944982874054,-0.0871722144495502,-0.0274100233097302,0.0210856557406002,0.0714859147890322,0.000148839345608166,0.348460245263066,0.0735834463298868,0.0208910525539439,0.00597943296067733,0.0255337685292254,-0.00562114345366628,0.0624388573809846
0.285755492718048,0.0749630843039319,0,0.0256719378692791,-0.0148521001276711,-0.0292794002346943,0.654792943547384,-0.0809738254975796,-0.0424990532748407,-0.0707438030797135,0.00464039957774567,0.117574008823837,0.218102476448551,0.434506933407407,0.535254369787136,-0.0993983356439216,0.505409003293172,-0.0985980491847883,0.0139809386268113,-0.124830553617425,-0.00469703144400575,0.469444747519978,-0.0576439980029652,-0.0162416332382254,-0.0117787971813028,-0.145070550408216,-0.23723743723291,0.0139535969152402,-0.144820674420598,0.257135955879074,0.350426122678808,-0.00119823758774822,-0.152922723077093,-0.105434100813488,0.0466423450248329,0.0666970136419256,-0.051259429747847,0.306790525985022,-0.0424275939285834,-0.0240493667700874,0.038300494627342,0.0223044586261098,0.484513946460049,-0.059793842829064,-0.0334817172976369,0.0117295991355135,-0.671389087896035,0.0515858296715493,-0.021650265602307,0.0474465728251193,-0.02707470446383,-0.339982858706216,0.0185845446793305,-0.272973023707746,-0.157967148376517,0.561978351889396,-0.0402444826800266,-0.142785725273538,0.619240073491478,0.00517014680716605,0.135035368911757,-0.138264309007565,0.00480072046008186,-0.00934556772098613,-0.146181904656861,0.143678281809684,-0.220061644403505,0.451930144343603,0.419737786329055,-0.283832470703972,-0.00993781446279859,0.271639723610417,0.0132889003199709,0.512973628256291,-0.482358207485345,0.374768743782021,-0.0350391512452648,0.288778035149182,-0.145368797735026
0.101166829725081,0.0770104760394441,0.0256719378692791,0,0.0828641548386192,0.0321972933524584,0.0741710656087873,0.0185070895890016,0.0923782143470633,0.000304916648202801,0.0199269946864645,-0.150949280181562,-0.170619607462501,0.0395581307283807,0.0914896370215235,-0.0078850137326815,-0.223534637124407,0.357702607563793,0.593797794366587,0.0543516443623818,0.0154025777588668,-0.0436516500498582,0.0715095157460002,0.0168172478013525,0.0156051246316845,0.410185227421622,0.457482313047447,0.0251172142947963,-0.0447408972557754,-0.0290464902341941,0.00591778433343851,0.0256281896648385,-0.0450666143782445,-0.00754002471098842,0.52681487248602,-0.403234929124452,0.00823927297542042,-0.0364596054369292,0.443687459514394,0.0710166041052394,0.0478656798224939,0.0181173144738593,-0.0720902985909755,0.00480112179164299,0.0710411711479546,0.0186049105692753,-0.337401969413546,0.527845240246276,0.12810835733708,0.536311446309766,0.133901147407089,0.0598764355250499,0.0462329057756156,-0.0862326434546435,0.0943089311646658,0.0735185854926013,0.137355330885959,0.0485138448223952,-0.278435895965437,0.0154763780019683,0.244514359901376,-0.0603188426532016,0.0122110470991688,0.0849818104616487,0.0423770141644914,-0.0890696184955834,0.360573266456377,-0.223649494000056,-0.0077867048924094,-0.0199418531779979,0.0786874737908299,-0.0490409617492333,0.0106649015546111,0.0637472021147423,0.0461269690483838,-0.0695245107167972,0.061232138469102,0.370497046628106,0.0334041006656403
0.120689429570355,0.0493901269273324,-0.0148521001276711,0.0828641548386192,0,0.0868500305489492,0.0672651832140739,0.0884628611990054,0.0821367976575487,0.0807426304196196,0.00576962755291542,0.345934889208327,-0.283472635831273,-0.0390299036157254,0.0255339212619479,0.0977030970190563,0.276958702198664,0.223218591834877,0.0461699020726525,0.0206701146216617,0.0239552372854162,-0.0667094274402331,0.555722330076096,0.00538017295159277,0.00346121753709455,-0.0118042417017593,-0.0499179969780587,0.00555155651908441,0.377651977436575,-0.0464402259789212,0.396281085367703,0.00981373391579891,0.368834086029555,0.0192663215890793,0.0430992949587898,0.090909365931584,0.0864571451501592,-0.0184284538908759,-0.0308593231315181,0.497309006892373,0.0720271098431999,0.00706623547874818,-0.0854043255554736,0.0886645852253292,0.497576612584869,0.00743851796412437,0.237140215117744,0.0443284410251013,0.0775591066353914,0.0454482270377753,0.0783813092833656,0.00685419575766218,0.068558974602141,-0.0704916444194105,-0.315342844919682,0.0597414848191888,0.0783788822558094,0.0672470879618396,-0.290857297293111,0.00385795553424728,-0.177577971565639,0.365591942421802,0.00342486397142289,0.0765657666276317,0.0653798371120591,-0.0962162693718543,0.288128120050522,0.234619366548692,0.464118428404182,0.00822917448942401,0.0713552709441589,-0.0234249600075445,0.00106781363630572,0.0191687627341799,0.017588455755892,0.0145294773645922,0.508083555723153,-0.115439231500244,0.0610098840714037
0.0922976716525742,0.0595058571452876,-0.0292794002346943,0.0321972933524584,0.0868500305489492,0,0.0318140961338213,0.63888348049992,0.0660660171692692,0.595107895054898,0.00337828111772423,-0.186339919641401,-0.148912550463929,0.00706025631741474,0.0488169687110803,0.563391814657155,-0.218473377281432,-0.241927304243485,-0.00612161559318903,0.0323711405072831,0.0155659063186925,-0.0108186829373528,0.0533825376074432,0.0227239953905029,0.0226342160161361,0.378988571473668,-0.0396535736128022,0.0226041798318912,-0.0589933001627941,0.0318856924560365,-0.0180501695130003,0.0241572567587584,-0.0493100107965661,0.0194307459579489,-0.0190280945261735,0.136158258670707,0.531876330269874,-0.0123568292360979,-0.0943702505982182,0.0659877624350819,0.0632146888621171,0.0247389871988626,-0.110986995245599,0.538211364918843,0.0683498186189476,0.0260901481969129,0.27472332477037,-0.0122242599667568,0.0887438147805257,-0.0107001669252567,0.0907486757423132,-0.482970551039816,0.0658772601973093,-0.0137352739241444,0.13412148345384,0.0157187904707292,0.0885080745473504,0.0967517415002924,0.218591803153554,0.0217312386160054,0.198343647555313,-0.0529489811211545,0.0192430872528774,0.0805763275922618,0.0950923341506705,-0.0150001467750854,-0.207080060348719,-0.200853199536778,-0.0562488820440087,0.0542745138059072,0.074523978627617,-0.0206827654532707,0.0157317162009582,0.0514118335653529,0.0746404044610825,0.434769299903265,0.0619185260396379,0.334833520230205,0.0938151498813795
0.0199443469099377,0.0403326806222372,0.654792943547384,0.0741710656087873,0.0672651832140739,0.0318140961338213,0,0.0175345821429243,0.119805510252531,0.0111882129529158,0.0371850130051438,-0.1972703517559,-0.100720078836576,-0.000745087893873034,0.0369445982772147,0.0162659908006858,0.248003304479805,-0.289434509498386,0.0766877870647365,0.0409876358389593,0.0342990049099748,-0.046546482847861,0.0718300003515605,0.0382743685684636,0.034428778355524,-0.0707302670559795,-0.0775378329072399,0.0295298520280055,-0.0608643689704919,-0.11455895788383,-0.0398146046636536,0.0444317836735728,-0.0456026369064272,0.0566584916279028,0.0871802649065079,0.0373464597750017,0.000339289623894683,0.44442470708925,0.00194111424334218,0.0725036755400121,0.0642655142281738,0.035142043502862,0.503872969287648,0.0104989273610316,0.0700787942476842,0.0267355495530175,-0.314145668737172,0.0798163548137537,0.115668453312097,0.077069370752481,0.114619079203105,0.112664385641454,0.0626265176114086,-0.126130814080152,0.146828432772908,0.612431355297481,0.122063462502803,-0.0106680949066967,0.264408834646403,0.0271038756248539,0.334811895886394,-0.0574596110112158,0.0264031261456832,0.112075164798268,-0.0198944081954233,-0.136924740844814,-0.116959310178599,0.259322830377041,0.531919622320035,-0.0433018785345663,0.109106137872127,0.435984260347242,0.0272232281730452,0.0450190454239474,-0.548578318084923,0.464089182425483,0.0557580236939637,-0.176474715222608,-0.0193795370701017
0.0848645290349985,0.0430995201856586,-0.0809738254975796,0.0185070895890016,0.0884628611990054,0.63888348049992,0.0175345821429243,0,0.0679398631545159,0.574975335869729,0.01572869707417,-0.10806958218151,-0.132907314986167,0.00157997726090309,0.041782368376054,0.559388411906766,-0.205760615592246,-0.18632541340381,-0.0185910224431027,0.00434639698583629,0.00980807910359767,-0.0179015544056383,0.0513072247305434,0.0160108269261648,0.0167714639306502,0.384900422630752,-0.0388885747470519,0.0179541691653046,-0.0373661228506494,0.0280183653865372,-0.00906911962437614,0.015221987573757,-0.0341002574651038,-0.0108454247571078,-0.0303705521988138,0.127304443221874,0.540398987400407,-0.0267731960015126,-0.0953931568161008,0.0668791091641017,0.0523885894180584,0.0209599903137276,-0.114253978303555,0.545048772203622,0.0713829839281335,0.0253433650130302,0.272119439756475,-0.0190281898972117,0.0747766451474702,-0.0174202390223973,0.0765896463843615,-0.472451702133981,0.0569288695805448,-0.00299744486301923,0.0963179912995609,0.0151457946559707,0.0732588907555144,0.0935045861977091,0.175247275833441,0.0205584922415372,0.138602982917915,-0.0315924206547943,0.0170139078734206,0.0649574964443679,0.0908518296107949,-0.0153365222408118,-0.161118475570323,-0.189219884266322,-0.0488461554631335,0.0443263461718513,0.060847861798864,-0.027546618305895,0.0147089233764405,0.0445681913062567,0.087101759977691,0.42368325826527,0.0676250163474206,0.323980060364376,0.0916837563451992
0.0821290100019742,0.051826663134769,-0.0424990532748407,0.0923782143470633,0.0821367976575487,0.0660660171692692,0.119805510252531,0.0679398631545159,0,0.0831079617126792,0.0698456353508157,0.390778237473993,0.567435181954887,0.628722543987436,0.000806582386592236,0.111861476878176,-0.342739861231517,0.263136995041079,0.103705599434736,0.00809509596066348,0.0645067994173154,-0.168788193835451,0.0834451086390858,0.0609281081203742,0.0564716145702354,-0.00579422513964625,-0.0367125187768105,0.0503101520881776,-0.0364352640242472,-0.138030112632819,-0.109248450120472,0.0499293988810125,-0.0372875056227958,0.572461989681405,0.0860949016492902,0.0133235607815148,0.0724169195419017,-0.0291643097386103,-0.0598953400666092,0.0710009923818083,0.0123141909127951,0.0463943093706883,-0.0162539463664516,0.0745504899893522,0.0715973488001275,0.0472210664632896,0.266258063096803,0.0831637831847868,0.121424920286862,0.0799298761616404,0.119840553107024,0.10249532137157,0.00451768886465366,-0.0761755762986235,0.25500337248671,0.103399909540027,0.119548984020145,0.0294772986838947,-0.286171735959997,0.0422962152124957,0.346599232738859,-0.0448680140812813,0.0406482807193207,0.698093470401455,0.0241265373857104,0.430931375525403,-0.106278930955564,0.291701030895196,-0.0024900575874701,0.569245684773941,0.705694975895626,-0.0367599152713465,0.0336076521226239,0.00906227737151567,0.0512150691421633,-0.0169207444534247,0.0544155013462511,-0.189423335400164,0.0258812205665859
0.0683941486313338,0.0316058301868621,-0.0707438030797135,0.000304916648202801,0.0807426304196196,0.595107895054898,0.0111882129529158,0.574975335869729,0.0831079617126792,0,0.0168666751306591,-0.17233430817682,-0.201723910363181,-0.0227254578550938,0.0671791682383354,0.557949333828018,-0.137692431017679,-0.197151144200525,-0.0173413638857915,0.00592454752824212,0.0132927224714153,5.31220994586238e-05,0.0578826056343501,0.017304929112664,0.0181665397714847,0.380056947424296,-0.0390552330890497,0.0183415694632165,-0.0204529090077745,0.031877861681155,0.0119893854588358,0.0118311528042677,-0.0226464010396534,-0.0367200318349644,-0.0315538738999137,0.120177108943172,0.549327060357312,-0.0304051352213951,-0.0855623678753823,0.067727781484775,0.0537242052551266,0.0181256369810035,-0.112565732203913,0.550221057526262,0.0712470517455852,0.0211578119521782,0.247072357274459,-0.0256051473406786,0.0688586242891743,-0.0234993795197742,0.0708269729377585,-0.466365271622028,0.0575141873152126,-0.00575006704764606,0.0691891388933653,0.00276616304735082,0.0669752263366507,0.0872044398244444,0.197725359446537,0.0174509772768942,0.120024175680681,-0.0207781488782657,0.013274224203827,0.056278203551982,0.0870793500237254,-0.0549266180185088,-0.136931438008549,-0.189808904599338,-0.0397655998646329,0.0228288997900977,0.0577958843191984,-0.0221927151366734,0.0140502405937698,0.0441775695184324,0.0770221684022268,0.418504477624773,0.0719861477150993,0.317769803211873,0.0912882642944153
